,0
0,-0.14381635
1,0.09729022
2,0.18183708
3,0.11139479
4,-0.4821036
5,-0.4365039
6,0.2652791
7,-0.1395634
8,0.021726942
9,-0.42302993
10,0.10247595
11,-0.045103475
12,-0.34223908
13,0.0859618
14,-0.6569344
15,-0.5659267
16,-0.25869468
17,-0.61137736
18,-0.66477144
19,-0.14449105
20,-0.3112092
21,-0.035721768
22,0.34627286
23,-0.70293725
24,0.35722804
25,-0.07349196
26,0.17816214
27,-0.38339436
28,-0.37751058
29,0.0736611
30,0.13328175
31,1.0
32,-0.44676906
33,0.22005871
34,-0.6730882
35,0.318917
36,-0.15667526
37,-0.008057955
38,-0.06505191
39,-0.2188987
40,0.74163675
41,-0.118123695
42,0.19646928
43,0.120280124
44,0.26721776
45,-0.6288335
46,-0.028469456
47,-0.669777
48,0.16371268
49,-0.35268897
50,-0.79815227
51,-0.093875736
52,0.48801896
53,0.28531614
54,0.08141274
55,-0.29643857
56,0.2501896
57,0.28650627
58,0.25202316
59,0.1549436
60,0.27218997
61,-0.18246207
62,-0.38156208
63,-0.41539958
64,0.21600151
65,0.34948835
66,-0.8262055
67,-0.06646811
68,-0.19963536
69,0.22075161
70,-0.14175783
71,0.20032887
72,0.02757488
73,0.08752718
74,0.028587073
75,0.07049054
76,-0.3384397
77,-0.61264426
78,-0.00055607024
79,-0.5104834
80,0.08534407
81,-0.6486995
82,-0.13027382
83,0.041425727
84,-0.35616848
85,0.12567331
86,0.17118691
87,0.11762144
88,0.029757276
89,-0.2939333
90,0.46101388
91,-0.5083379
92,-0.47076753
93,0.31404525
94,0.26825976
95,-0.29920274
96,0.124284625
97,-0.13690783
98,0.5521213
99,-0.006836718
100,0.27726305
101,-0.12822227
102,0.23132761
103,0.06401121
104,-0.0495953
105,0.14840351
106,0.2163243
107,0.014873426
108,0.24752975
109,0.10802271
110,0.15244444
111,0.44749647
112,-0.5013608
113,0.12595256
114,-0.3567988
115,-0.10197597
116,-0.36667445
117,-0.09456523
118,0.23554501
119,-0.23687093
120,0.3062085
121,-0.00017572753
122,0.056530986
123,-0.00839878
124,-0.023145245
125,0.33065733
126,0.15657185
127,-0.052145623
128,-0.3246932
129,0.122097395
130,0.30605322
131,0.37093896
132,0.031154204
133,-0.23682846
134,-0.40684643
135,0.14839067
136,0.4178777
137,0.109705545
138,-0.18792273
139,0.13942547
140,-0.06265898
141,-0.4243099
142,0.2770865
143,0.050393622
144,0.32470205
145,-0.1631252
146,0.5726378
147,0.25931337
148,0.3016854
149,0.71580476
150,-0.20012006
151,0.51756746
152,0.38651815
153,-0.14581935
154,0.07391105
155,0.18676059
156,0.16430047
157,-0.2335231
158,-0.3966958
159,-0.3202453
160,0.046369933
161,-0.10945928
162,0.2105144
163,0.04183094
164,0.39747134
165,0.04808544
166,0.2900517
167,-0.08390132
168,0.16293737
