,0
0,-0.99762535
1,-0.14814846
2,-0.9999778
3,-0.9975081
4,-0.99870616
5,-0.9701571
6,-0.9983706
7,-0.027702142
8,-0.99963087
9,-0.7996018
10,0.79873645
11,-0.9998175
12,-0.9959202
13,-0.99356705
14,-0.9998074
15,-0.99969023
16,-0.14137572
17,-0.71430653
18,-0.99958235
19,-0.05678245
20,-0.2333496
21,-0.062485266
22,-0.99374276
23,-0.2224631
24,-0.99822944
25,-0.08098779
26,-0.20810765
27,-0.9765408
28,-0.99889904
29,-0.91286874
30,-0.85219175
31,-0.12995327
32,-0.76956713
33,-0.9907625
34,-0.5913593
35,-0.0491545
36,-0.97841835
37,-0.9403173
38,-0.85116607
39,-0.97616833
40,-0.9927614
41,-0.98701376
42,-0.84195954
43,-0.9315135
44,-0.09858598
45,-0.32391214
46,-0.91055024
47,-0.9983582
48,-0.96303093
49,-0.9599958
50,-0.13952887
51,-0.9982445
52,-0.9983635
53,-0.9928841
54,-0.86176604
55,-0.2116307
56,-0.9985901
57,-0.8782622
58,-0.99927765
59,-0.15536198
60,-0.99934834
61,-0.9922854
62,-0.037703726
63,-0.7558504
64,-0.99809736
65,-0.074289314
66,-0.052243434
67,-0.99986774
68,-0.99997044
69,-0.99362844
70,-0.9548079
71,-0.9461336
72,-0.9302648
73,-0.9390756
74,-0.8291651
75,-0.9940397
76,-0.99973595
77,-0.07279506
78,-0.79275215
79,-0.99888456
80,-0.38528228
81,-0.8533975
82,-0.99999225
83,-0.63929754
84,-0.9710385
85,-0.1479534
86,-0.97305
87,-0.5212324
88,-0.99965817
89,-0.16840069
90,-0.07713274
91,-0.39436638
92,-0.9930957
93,-0.807596
94,-0.9999992
95,-0.94269
96,-0.3218314
97,-0.07471863
98,-0.99938554
99,-0.04431739
100,-0.9952973
101,-0.536237
102,-0.98535895
103,-0.99998635
104,-0.6730195
105,-0.99951875
106,-0.93025136
107,-0.901586
108,-0.9976943
109,-0.7920901
110,-0.8534576
111,-0.80970675
112,-0.9999641
113,-0.9999831
114,-0.5177913
115,-0.8671554
116,-0.08018053
117,-0.9997678
118,-0.9997434
119,-0.9984652
120,-0.99997795
121,-0.999783
122,-0.99900687
123,-0.53033257
124,-0.89671665
125,-0.8641825
126,-0.80186874
127,-0.9793452
128,-0.52677906
129,-0.9990865
130,-0.9994595
131,-0.99997103
132,-0.22217023
133,-0.9997839
134,-0.9961354
135,-0.9997573
136,-0.9999921
137,-0.99859875
138,-0.05260915
139,-0.99728024
140,-0.937659
141,-0.99784297
142,-0.99956155
143,-0.9989791
144,-0.1549139
145,-0.9994538
146,-0.9993822
147,-0.9998098
148,-0.9348659
149,-0.99957687
150,-0.99995667
151,-0.99700767
152,-0.9991318
153,-0.9987289
154,-0.9766736
155,-0.9797611
156,-0.1627578
157,-0.9971831
158,-0.984525
159,-0.99980843
160,-0.14461057
161,-0.9786542
162,-0.65767795
163,-0.97093385
164,-0.99978715
165,-0.9940495
166,-0.99995023
167,-0.19725648
168,-0.9970778
169,-0.9977637
170,-0.041327033
171,-0.99817467
172,-0.9996289
173,-0.08488419
174,-0.033108074
175,-0.042926513
176,-0.97757035
177,-0.99894756
178,-0.95466805
179,-0.929935
180,-0.9892457
181,-0.80091643
182,-0.99982476
183,-0.9999922
184,-0.9521442
185,-0.9351381
186,-0.56867397
187,-0.97947925
188,-0.99954367
189,-0.7487207
190,-0.26542103
191,-0.99715084
192,-0.9993586
193,-0.8218972
194,-0.30670616
195,-0.9781602
196,-0.99586356
197,-0.020882389
198,-0.9954623
199,-0.9996582
200,-0.99998343
201,-0.42195603
202,-0.99702775
203,-0.99977976
204,-0.9982086
205,-0.9759799
206,-0.96101874
207,-0.92275774
208,-0.9999629
209,-0.9861422
210,-0.9999988
211,-0.97498935
212,-0.9999957
213,-0.99999046
214,-0.8682845
215,-0.99401855
216,0.20018812
217,0.76073843
218,-0.700864
219,0.38439178
220,-0.4233922
221,-0.9978913
222,-0.88061744
223,0.41312253
224,-0.9992772
225,-0.9743033
226,-0.7309319
227,-0.9997643
228,-0.9999898
229,-0.61771196
230,-0.9941447
231,-0.9986065
232,-0.9608283
233,-0.9855808
234,-0.68620956
235,-0.9293855
236,-0.83847696
237,-0.88013566
238,-1.0
239,-0.81118745
240,-0.9945908
241,-0.6877442
242,-0.5119092
243,-0.99819314
244,-0.11300219
245,-0.97276336
246,-0.48384523
247,-0.5649062
248,-0.9176983
249,-0.8654046
250,-0.9878746
251,-0.51905465
252,-0.93737185
253,-0.8623717
254,0.09821401
255,-0.99659276
256,-0.9988811
257,-0.99512994
258,-0.9823904
259,-0.5280555
260,-0.96981645
261,-0.95750314
262,-0.018768713
263,-0.67491466
264,-0.97426146
265,-0.9968039
266,-0.6008057
267,-0.72338766
268,-0.99998754
269,-0.86527616
270,-0.8260773
271,-0.98875886
272,-0.90018755
273,-0.7082505
274,-0.99999845
275,-0.992089
276,-0.9393731
277,-0.93161964
278,-0.5985686
279,-0.91271305
280,0.1718831
281,-0.30457327
282,-0.9912395
283,-0.9402122
284,-0.8167085
285,-0.4000801
286,-0.9772523
287,-0.8268671
288,-0.7459879
289,-0.99939173
290,-0.5016392
291,-0.9946483
292,-0.98953056
293,-0.04407371
294,-0.96263033
295,-0.72643983
296,-0.9993284
297,-0.9995343
298,-0.99792635
299,-0.7297146
300,-0.9528721
301,-0.9705981
302,-0.99949455
303,-0.8046844
304,-0.76293427
305,-0.97759074
306,-0.6040589
307,-0.7908259
308,-0.85936326
309,-0.6902782
310,-0.8016019
311,-0.7908031
312,-0.69546604
313,-0.44919813
314,-0.9934498
315,-0.9209396
316,-0.67034817
317,-0.7906985
318,-0.8175659
319,-0.3017034
320,-0.9999974
321,-0.9875729
322,-0.8794963
323,-0.9906234
324,-0.9559568
325,-0.964443
326,-0.9965291
327,-0.9745788
328,-0.80225116
329,-0.72565883
330,-0.83037484
331,-0.9856666
332,-0.20285201
333,-0.92711604
334,-0.93515503
335,-0.92208856
336,-0.8757655
337,-0.8926341
338,-0.9290701
339,-0.93549675
340,-0.9977476
341,-0.877289
342,-0.9936059
343,-0.268037
344,-0.89355034
345,-0.921179
346,-0.8094463
347,-0.84870714
348,-0.47438878
349,-0.5813638
350,-0.95903754
351,-0.7271737
352,-0.9999594
353,-0.8551572
354,-0.9815746
355,-0.9125206
356,-0.8337474
357,-0.7205118
358,-0.7731116
359,-0.8977705
360,-0.95272875
361,-0.7032798
362,-0.94387186
363,-0.754153
