,0
0,-0.99762535
1,-0.14814846
2,-0.9999778
3,-0.9975081
4,-0.99870616
5,-0.9701571
6,-0.99963087
7,-0.7996018
8,0.79873645
9,-0.9998175
10,-0.95128566
11,-0.9959202
12,-0.99356705
13,-0.61392635
14,-0.9998074
15,-0.99969023
16,-0.71430653
17,-0.99958235
18,-0.05678245
19,-0.2333496
20,-0.062485266
21,-0.04520084
22,-0.99822944
23,-0.08098779
24,-0.856871
25,-0.040776424
26,-0.20810765
27,-0.9775206
28,-0.99889904
29,-0.91286874
30,-0.85219175
31,-0.12995327
32,-0.76956713
33,-0.5913593
34,-0.0491545
35,-0.97841835
36,-0.8043781
37,-0.7874711
38,-0.22575638
39,-0.9403173
40,-0.6969561
41,-0.85116607
42,-0.9927614
43,-0.92155784
44,-0.84195954
45,-0.9315135
46,-0.09858598
47,-0.99323
48,-0.91055024
49,-0.9996173
50,-0.9983582
51,-0.96303093
52,-0.9995105
53,-0.93551993
54,-0.9599958
55,-0.13952887
56,-0.9982445
57,-0.86176604
58,-0.9989756
59,-0.99963164
60,-0.2116307
61,-0.9985901
62,-0.8782622
63,-0.93135935
64,-0.8232461
65,-0.99927765
66,-0.15536198
67,-0.99934834
68,-0.9922854
69,-0.074289314
70,-0.8923733
71,-0.99986774
72,-0.99997044
73,-0.99362844
74,-0.35781905
75,-0.9548079
76,-0.97490656
77,-0.9461336
78,-0.9302648
79,-0.9390756
80,-0.8291651
81,-0.9940397
82,-0.99973595
83,-0.79275215
84,-0.99888456
85,-0.9985882
86,-0.99999225
87,-0.63929754
88,-0.9710385
89,-0.30406988
90,-0.97087646
91,-0.9694286
92,-0.9991421
93,-0.5212324
94,-0.16840069
95,-0.07713274
96,-0.9930957
97,-0.24927562
98,-0.807596
99,-0.995533
100,-0.8716433
101,-0.94269
102,-0.3218314
103,-0.07471863
104,-0.99938554
105,-0.04431739
106,-0.9952973
107,-0.536237
108,-0.98535895
109,-0.99998635
110,-0.985664
111,-0.99996996
112,-0.99951875
113,-0.9976943
114,-0.9982467
115,-0.8534576
116,-0.977836
117,-0.80970675
118,-0.9999641
119,-0.9999831
120,-0.5177913
121,-0.95423037
122,-0.99651664
123,-0.9997678
124,-0.9997434
125,-0.99997795
126,-0.999783
127,-0.99900687
128,-0.89671665
129,-0.8641825
130,-0.80186874
131,-0.9793452
132,-0.52677906
133,-0.9990865
134,-0.99997103
135,-0.22217023
136,-0.9997839
137,-0.9997573
138,-0.9999921
139,-0.937659
140,-0.99784297
141,-0.9986929
142,-0.99956155
143,-0.9981956
144,-0.9947689
145,-0.9227911
146,-0.9994538
147,-0.9993822
148,-0.9348659
149,-0.99957687
150,-0.99995667
151,-0.24816643
152,-0.9987704
153,-0.9766736
154,-0.9797611
155,-0.1627578
156,-0.9971831
157,-0.984525
158,-0.99980843
159,-0.14461057
160,-0.9989428
161,-0.9786542
162,-0.97093385
163,-0.99978715
164,-0.9940495
165,-0.09976171
166,-0.99977314
167,-0.9970778
168,-0.041327033
169,-0.99817467
170,-0.9996289
171,-0.22700642
172,-0.042926513
173,-0.97757035
174,-0.99894756
175,-0.95466805
176,-0.929935
177,-0.9892457
178,-0.5412032
179,-0.80091643
180,-0.9997391
181,-0.99982476
182,-0.9999922
183,-0.9521442
184,-0.9351381
185,-0.97947925
186,-0.99954367
187,-0.7487207
188,-0.3749657
189,-0.26542103
190,-0.9997735
191,-0.99715084
192,-0.9993586
193,-0.8218972
194,-0.30670616
195,-0.9781602
196,-0.020882389
197,-0.9954623
198,-0.9996582
199,-0.99998343
200,-0.42195603
201,-0.99985415
202,-0.99702775
203,-0.99977976
204,-0.9982086
205,-0.9997648
206,-0.69498354
207,-0.92275774
208,-0.9999629
209,-0.9861422
210,-0.9999988
211,-0.9999957
212,-0.8682845
213,-0.339215
214,-0.99401855
215,0.76073843
216,-0.87681055
217,-0.700864
218,-0.8598014
219,0.38439178
220,-0.9978913
221,-0.9999308
222,0.41312253
223,-0.9992772
224,-0.9743033
225,-0.9997643
226,-0.9999898
227,-0.61771196
228,-0.9986003
229,-0.96116036
230,-0.8388595
231,-0.9986065
232,-0.99962646
233,-0.80854076
234,-0.9608283
235,-0.10669499
236,-0.9855808
237,-0.9999771
238,-0.7421004
239,-0.83847696
240,-0.88013566
241,-0.99878794
242,-0.97696704
243,-0.81118745
244,-0.99875265
245,-0.9945908
246,-0.5119092
247,-0.99819314
248,-0.97276336
249,-0.9979698
250,-0.5649062
251,-0.9176983
252,-0.8654046
253,-0.9878746
254,-0.51905465
255,-0.93737185
256,-0.8623717
257,0.09821401
258,-0.99659276
259,-0.9513691
260,-0.99512994
261,-0.5280555
262,-0.018768713
263,-0.67491466
264,-0.97426146
265,-0.9968039
266,0.5246175
267,-0.6008057
268,-0.72338766
269,-0.99998754
270,-0.86527616
271,-0.8260773
272,-0.90018755
273,-0.9937909
274,-0.7082505
275,-0.99999845
276,-0.992089
277,-0.93161964
278,-0.9814084
279,-0.5985686
280,-0.91271305
281,-0.30457327
282,-0.8167085
283,-0.9772523
284,-0.7459879
285,-0.99939173
286,-0.5016392
287,-0.9946483
288,-0.98953056
289,-0.9897091
290,-0.72643983
291,-0.9993284
292,-0.9073671
293,-0.9995343
294,-0.99792635
295,-0.7297146
296,-0.9528721
297,-0.9705981
298,-0.99949455
299,-0.8046844
300,-0.76293427
301,-0.9120731
302,-0.97759074
303,-0.85936326
304,-0.6902782
305,-0.99642843
306,-0.7908031
307,-0.44919813
308,-0.9934498
309,-0.9209396
310,-0.67034817
311,-0.7906985
312,-0.8175659
313,-0.9875729
314,-0.8794963
315,-0.9906234
316,-0.9559568
317,-0.9965291
318,-0.9745788
319,-0.80225116
320,-0.72565883
321,-0.83037484
322,-0.9856666
323,-0.20285201
324,-0.6248716
325,-0.73366
326,-0.92711604
327,-0.76781493
328,-0.80148613
329,-0.8802854
330,-0.92208856
331,-0.8757655
332,-0.8926341
333,-0.9386199
334,-0.9290701
335,-0.8951872
336,-0.9977476
337,-0.877289
338,-0.4002427
339,-0.9936059
340,-0.5557045
341,-0.268037
342,-0.921179
343,-0.8094463
344,-0.9770455
345,-0.47438878
346,-0.95903754
347,-0.9764277
348,-0.9994918
349,-0.7271737
350,-0.9999594
351,-0.68950313
352,-0.9815746
353,-0.9125206
354,-0.9976382
355,-0.8337474
356,-0.7205118
357,-0.97279423
358,-0.9952222
359,-0.7032798
360,-0.94387186
361,-0.754153
362,-0.9035863
363,-0.7818637
