,0
0,-0.35557956
1,0.45364437
2,0.6577293
3,0.45542166
4,0.28649607
5,0.4198912
6,0.45865178
7,0.5352179
8,0.42224023
9,0.3596592
10,0.38433725
11,-0.19276431
12,0.26808375
13,0.0260838
14,-0.11457805
15,-0.42776206
16,0.27992892
17,-0.05772232
18,0.27426985
19,0.6267488
20,0.20847452
21,0.44590566
22,0.35325685
23,0.4108708
24,0.22978123
25,0.4389121
26,-0.12799758
27,0.40526482
28,0.14141215
29,0.15110634
30,0.5439977
31,0.5532113
32,0.5836474
33,0.5052435
34,0.24884193
35,0.4958639
36,0.43082762
37,0.31220978
38,0.62679714
39,-0.29021084
40,-0.062463384
41,0.17321779
42,0.40483803
43,0.34610382
44,0.26889458
45,0.5747065
46,0.29595298
47,0.4050887
48,0.38418788
49,0.49934676
50,0.2849305
51,0.59769166
52,0.24034652
53,0.44379696
54,0.65007675
55,0.28386745
56,-0.21896623
57,0.35285726
58,0.32954893
59,-0.53401923
60,0.00972719
61,0.5966251
62,0.5083654
63,0.30795813
64,-0.16982684
65,0.3674991
66,0.42591527
67,0.5499676
68,0.6015688
69,0.33573547
70,0.404733
71,-0.3980066
72,0.4108708
73,0.35747868
74,0.45515126
75,0.29799083
76,-1.0
77,0.61935747
78,0.23124854
79,-0.093621984
80,0.4947615
81,0.6183785
82,0.2503389
83,0.30613285
84,0.47730485
85,0.1186385
86,0.5798699
87,0.6345837
88,0.5900375
89,0.3606697
90,0.45330584
91,0.27526307
92,0.33557263
93,0.34181017
94,0.34087378
95,-0.66198087
96,0.6474287
97,0.3869186
98,-0.49619257
99,0.5214474
100,0.24336156
101,0.1854435
102,0.46860856
103,0.45515126
104,0.532532
105,0.294052
106,0.13553645
107,0.36059693
108,0.4108708
109,0.49680886
110,0.35365382
111,0.3428526
112,-0.5315563
113,0.4108708
114,0.45376867
115,-0.36405736
116,0.22490774
117,-0.09717139
118,0.6032084
119,0.4108708
120,0.22250186
121,0.47076803
122,0.4961442
123,0.26079327
124,0.10536766
125,0.6443553
126,0.32542416
127,0.45515126
128,0.303564
129,0.58607304
130,0.3630162
131,-0.99310994
132,-0.46534616
133,0.6457276
134,0.40340582
135,0.60215425
136,0.6485753
137,0.359733
138,0.4832364
139,0.447346
140,0.20587021
141,0.5762015
142,0.12138031
143,0.31912687
144,0.696809
145,-0.3843627
146,-0.42823395
147,0.025703536
148,0.6002798
149,0.37023062
150,0.2808288
151,0.5594637
152,0.5160113
153,-0.69963706
154,0.5684693
155,-0.21703467
156,0.49248463
157,0.47544158
158,0.30841023
159,0.2703175
160,0.6100904
161,0.17483734
162,-0.07077506
163,0.12768488
164,0.5277296
165,0.562791
166,0.51250935
167,0.6099395
168,0.45515126
169,0.5689334
170,0.4108654
171,0.4108708
172,0.39943376
173,0.3457464
174,0.6523106
175,0.33717963
176,-0.36115983
177,0.45515126
178,0.48724237
179,0.3811066
180,0.31041756
181,0.4947615
182,0.46080354
183,0.23163442
184,0.18598841
185,0.4895867
186,0.11817995
187,0.45515126
188,-0.004648471
189,0.45515126
190,0.5284212
191,0.43616515
192,0.41020226
193,0.3726856
194,0.45515126
195,-0.23939186
196,-0.8951537
197,0.64356774
198,0.42586046
199,0.46103364
200,0.6180118
201,0.4108708
202,0.3924252
203,0.21569349
204,0.40165228
205,0.12390341
206,0.35942543
207,0.47024292
208,0.16440244
209,0.09992504
210,-0.06912085
211,0.05266452
212,0.3798464
213,-0.025365688
214,0.45515126
215,0.24291393
216,0.63524944
217,0.5838963
218,-0.11465957
219,0.127946
220,0.12231887
221,0.37850955
222,0.16915035
223,0.41332754
224,-0.14377484
225,0.35448018
226,0.42378634
227,0.48427215
228,0.63177097
229,0.19668786
230,0.6065667
231,-0.8608023
232,0.31095418
233,0.24041942
234,0.31343207
235,0.31376514
236,0.43058547
237,0.32558978
238,0.23656972
239,0.018454023
240,0.13624443
241,0.15028241
242,0.3776206
243,0.45188093
244,0.2749344
245,0.37752867
246,0.32064718
247,0.39863843
248,0.4610189
249,0.14847088
250,-0.25709948
251,-0.41016096
252,0.48089686
253,0.12944165
254,0.02771052
255,0.3400146
256,0.64613926
257,0.31760305
258,0.21162407
259,0.28650868
260,0.43981102
261,0.31552732
262,0.6032664
263,0.15028241
264,0.0020975715
265,0.6270097
266,0.53493726
267,0.5648395
268,0.33759
269,0.4108708
270,-0.022474864
271,0.4108708
272,0.57779163
273,-0.38302132
274,0.45515126
275,0.31760442
276,0.6733242
277,0.41487092
278,0.48990145
279,0.5285272
280,0.30357805
281,0.61330956
282,0.366729
283,0.35071522
284,0.050375532
285,0.6021017
286,0.60199666
287,0.5589355
288,0.49475816
289,0.2149442
290,0.24803804
291,0.625801
292,0.44260532
293,0.639423
294,0.5358313
295,0.57976407
296,0.45421368
297,0.33225864
298,0.63530433
299,0.67968833
300,0.4947615
301,0.32988292
302,0.23782413
303,0.4387606
304,0.5445477
305,0.50151396
306,0.2922821
307,0.47417665
308,0.45515126
309,0.40300775
310,0.58218485
311,0.23106946
312,0.09471112
313,-0.19986081
314,0.36048898
315,0.1749968
316,0.5565633
317,0.17429973
318,0.449122
319,0.35864908
320,0.34902605
321,0.50937515
322,0.4609674
323,0.17699149
324,0.30123687
325,0.34127763
326,0.11611617
327,0.35273322
328,0.55038846
329,0.11762638
330,0.15052804
331,0.64458376
332,0.56992126
333,0.4108708
334,0.4108708
335,0.6003215
336,0.3625564
337,0.22680858
338,0.34746316
339,0.47127593
340,0.34169137
341,0.4984898
342,0.32594675
343,0.3744115
344,-0.75494117
345,0.23417313
346,-0.1423453
347,0.06603057
348,0.23417313
349,0.4108708
350,0.23417313
351,0.33272555
352,0.3190313
353,0.31240365
354,-0.13330735
355,0.15614451
356,0.39117086
357,0.3147424
358,0.18157947
359,-0.31464523
360,0.50725824
361,0.23417313
362,-0.06464871
363,0.22884075
364,0.25421414
365,0.17985779
366,0.31812543
367,0.34818867
368,0.023049219
369,0.25480056
370,-0.18149734
371,0.23417313
372,0.17224531
373,0.33773956
374,-0.11327449
375,0.38602206
376,-0.24310887
377,0.36907515
378,0.3953273
379,0.29907677
380,0.1812798
381,0.026869047
382,0.23567313
383,0.24488294
384,0.073368944
385,-0.5516782
386,0.09236558
387,0.41241878
388,0.3394406
389,0.46474677
390,0.37875184
391,0.34627762
392,0.50585586
393,0.38562617
394,0.61255735
395,0.298217
396,0.26554066
397,0.3305296
398,0.094560035
399,-0.10817257
400,0.31408462
401,0.110116035
402,0.12419544
403,0.23417313
404,0.30182943
405,0.1574385
406,0.6041004
407,0.13683854
408,-0.24930371
409,-0.25239152
410,-0.080831096
411,0.5430514
412,0.4108708
413,0.7444269
414,0.28765038
415,0.2538771
416,0.3287675
417,0.024232367
418,0.375622
419,0.037739906
420,0.34486708
421,0.47459674
422,0.22743478
423,0.37952504
424,0.25150064
425,-0.051736303
426,0.42848316
427,0.4404258
428,0.2325193
429,0.0566529
430,-0.012637191
431,0.15028241
432,-0.2835944
433,0.35376772
434,-0.3852958
435,0.23501582
436,0.23435771
437,0.30799314
438,0.17640421
439,0.18494114
440,0.1867536
441,0.32249013
442,0.4758203
443,-0.20545708
444,0.4108708
445,0.5082519
446,0.6437457
447,0.26832253
448,0.4108708
449,0.079481475
450,0.2362539
451,0.09193603
452,0.26058522
453,0.33485132
454,0.38827512
455,0.15028241
456,0.27881354
457,0.03889299
458,-0.5252503
459,0.33026898
460,0.35688642
461,0.11704166
462,0.45515126
463,0.16066289
464,0.55620044
465,0.39075634
466,0.23417313
467,0.3439415
468,0.34260207
469,0.30512178
470,0.18998393
471,0.28357044
472,0.06410807
473,0.38684157
474,0.5368851
475,0.20723589
476,0.36861038
477,0.34695777
478,0.18696941
479,0.32777268
480,0.60447544
481,0.2784107
482,-0.4364117
483,0.36139697
484,0.24923787
485,0.12121713
486,0.6460088
487,0.4108708
488,0.64416116
489,0.3001284
490,0.45515126
491,0.2939388
492,0.44184706
493,0.30032587
494,0.6489372
495,0.25762832
496,0.4108708
497,-0.17309393
498,-0.14618473
499,0.61159444
500,0.48308802
501,0.53798765
502,0.3335799
503,0.4108708
504,0.64574176
505,0.4947615
506,0.44167873
507,0.26554987
508,0.4108708
509,0.35807085
510,0.07934683
511,0.57519084
512,0.2945379
513,0.6159051
514,0.2934295
515,0.62717444
516,0.40582392
517,0.039147258
518,0.62557924
519,0.60503846
520,0.33713922
521,0.27741575
522,0.27900565
523,0.48423046
524,0.45515126
525,0.31910968
526,0.38804564
527,0.37481433
528,-0.44665602
529,0.59991616
530,0.6792768
531,0.534778
532,0.6119408
533,0.5178515
534,0.40806302
535,0.4108708
536,0.40650582
537,0.5947959
538,0.14795303
539,0.38767833
540,0.6146855
541,0.4980281
542,0.3869771
543,0.61247563
544,0.51442206
545,0.26494265
546,0.45786458
547,0.45223156
548,-0.20120035
549,0.4108708
550,0.15028241
551,0.27697793
552,0.6466036
553,0.36944884
554,0.27798003
555,0.24856265
556,0.6083847
557,0.53502166
558,-0.17086396
559,0.5677736
560,0.601772
561,0.4383321
562,0.406245
563,0.45515126
564,0.36786556
565,0.17895575
566,0.12314566
567,0.5510869
568,0.5470204
569,0.45932168
570,0.32613695
571,0.37922737
572,0.102529705
573,0.095291354
574,0.58899516
575,0.5759067
576,-0.34663835
577,0.5788957
578,0.29440397
579,0.2913874
580,0.45515126
581,0.17501046
582,-0.25736767
583,0.12434118
584,0.45515126
585,0.36968556
586,-0.075272
587,0.21320924
588,0.5073317
589,0.23417313
590,0.4341394
591,0.61802727
592,0.6018525
593,-0.4789925
594,0.33258018
595,0.41189465
596,0.15028241
597,0.44785842
598,-0.20369543
599,0.42296162
600,0.0693217
601,0.21103951
602,-0.43695402
603,0.34824538
604,0.43301103
605,0.24006623
606,0.35139957
607,0.5902363
608,-0.49148634
609,-0.37054276
610,-0.57072985
611,-0.06426059
612,0.5183495
613,0.13941208
614,-0.17212132
615,-0.0050680917
616,0.43488517
617,0.24896434
