,loss,rmse,mse,mae,val_loss,val_rmse,val_mse,val_mae,_timestamp,_runtime
0,1.2047425508499146,1.0932596921920776,1.1952167749404907,0.8005338907241821,0.20574481785297394,0.443509578704834,0.19670075178146362,0.3399016559123993,1732284352,16
1,0.36127394437789917,0.5937719345092773,0.35256510972976685,0.4626635015010834,0.15980204939842224,0.3890991806983948,0.151398167014122,0.30585384368896484,1732284352,16
2,0.26016584038734436,0.5019704699516296,0.25197434425354004,0.38791152834892273,0.16777759790420532,0.3997232913970947,0.15977871417999268,0.32685935497283936,1732284352,16
3,0.22443602979183197,0.46536970138549805,0.2165689617395401,0.3582892417907715,0.17429406940937042,0.40810197591781616,0.16654722392559052,0.33700504899024963,1732284352,16
4,0.19051839411258698,0.42761555314064026,0.18285506963729858,0.3334628641605377,0.15809063613414764,0.387948602437973,0.15050411224365234,0.3174019455909729,1732284352,16
5,0.18229137361049652,0.4180432856082916,0.17476017773151398,0.3221761882305145,0.13302746415138245,0.354328453540802,0.12554866075515747,0.2825157046318054,1732284352,16
6,0.16613183915615082,0.398361474275589,0.15869185328483582,0.3086909353733063,0.13180457055568695,0.3527052104473114,0.12440095841884613,0.28062519431114197,1732284352,16
7,0.16055558621883392,0.3913823366165161,0.15318012237548828,0.3000204265117645,0.13755951821804047,0.36084887385368347,0.13021190464496613,0.29514291882514954,1732284352,16
8,0.1481303572654724,0.37523898482322693,0.14080429077148438,0.2857113778591156,0.16242018342018127,0.3938467800617218,0.1551152765750885,0.3312878906726837,1732284353,17
9,0.1506648063659668,0.37865033745765686,0.14337606728076935,0.28881096839904785,0.1288444846868515,0.34867414832115173,0.12157366424798965,0.2815828025341034,1732284353,17
10,0.14678612351417542,0.37353718280792236,0.1395300179719925,0.28758302330970764,0.1307201385498047,0.35139408707618713,0.12347780168056488,0.28520962595939636,1732284353,17
11,0.13477711379528046,0.3571367859840393,0.12754668295383453,0.2698248624801636,0.12371471524238586,0.3413163423538208,0.11649684607982635,0.2760317325592041,1732284353,17
12,0.12730461359024048,0.34655070304870605,0.12009738385677338,0.26335233449935913,0.13908712565898895,0.3631681799888611,0.13189111649990082,0.2999073565006256,1732284353,17
13,0.12636354565620422,0.3452198803424835,0.11917676776647568,0.26071882247924805,0.12092763930559158,0.33726733922958374,0.11374925076961517,0.2717447280883789,1732284353,17
14,0.12437157332897186,0.34234723448753357,0.11720163375139236,0.2577052116394043,0.11859995126724243,0.33382663130760193,0.11144022643566132,0.26833367347717285,1732284353,17
15,0.11505769193172455,0.3284911513328552,0.10790643841028214,0.2515409588813782,0.12573230266571045,0.3443686068058014,0.11858974397182465,0.2828994691371918,1732284353,17
16,0.11016566306352615,0.32098379731178284,0.10303060710430145,0.2433592975139618,0.09718476980924606,0.30009645223617554,0.09005788713693619,0.22448836266994476,1732284353,17
17,0.11383621394634247,0.3266766667366028,0.10671765357255936,0.24437084794044495,0.12006459385156631,0.3360874056816101,0.1129547506570816,0.27262815833091736,1732284353,17
18,0.10829732567071915,0.3181123435497284,0.10119546204805374,0.23680394887924194,0.14274661242961884,0.36831140518188477,0.1356533020734787,0.3124638795852661,1732284353,17
19,0.10557820647954941,0.3138345181941986,0.0984921082854271,0.23808768391609192,0.10508572310209274,0.3130616843700409,0.09800762683153152,0.24487335979938507,1732284353,17
20,0.10538963973522186,0.3135579824447632,0.09831861406564713,0.24164842069149017,0.15164029598236084,0.3802333474159241,0.14457739889621735,0.32576021552085876,1732284354,18
21,0.1019725650548935,0.30808570981025696,0.09491679817438126,0.23211447894573212,0.10585083812475204,0.3143291175365448,0.09880279749631882,0.24724166095256805,1732284354,18
22,0.10311383754014969,0.3099563419818878,0.09607293456792831,0.23574542999267578,0.09067384898662567,0.28920623660087585,0.08364025503396988,0.21363800764083862,1732284354,18
23,0.0978001207113266,0.3012886047363281,0.09077481925487518,0.22483575344085693,0.0927751213312149,0.2928447723388672,0.08575806766748428,0.21844282746315002,1732284354,18
24,0.09711106866598129,0.30016982555389404,0.0901019275188446,0.2253260314464569,0.1186988353729248,0.33421242237091064,0.11169793456792831,0.2742604613304138,1732284354,18
25,0.09326827526092529,0.29372498393058777,0.08627436310052872,0.2192019820213318,0.09358478337526321,0.2942751944065094,0.08659789711236954,0.22374001145362854,1732284354,18
26,0.09107918292284012,0.2899989187717438,0.08409936726093292,0.21391572058200836,0.10684914886951447,0.3160325288772583,0.09987655282020569,0.2536632716655731,1732284354,18
27,0.09115064889192581,0.2901458144187927,0.08418460190296173,0.2165842354297638,0.09655503183603287,0.2993255853652954,0.08959580957889557,0.2297208160161972,1732284354,18
28,0.0910092368721962,0.28992751240730286,0.08405795693397522,0.21263667941093445,0.10700413584709167,0.3163243234157562,0.1000610813498497,0.2531089782714844,1732284354,18
29,0.09025050699710846,0.2886410653591156,0.08331365883350372,0.2171620875597,0.09674524515867233,0.29969215393066406,0.08981539309024811,0.23090049624443054,1732284354,18
30,0.09031838178634644,0.28878292441368103,0.0833955705165863,0.2146121710538864,0.09449771791696548,0.29594284296035767,0.08758217096328735,0.22704502940177917,1732284354,18
31,0.08903486281633377,0.2865760624408722,0.08212583512067795,0.2149105966091156,0.12300903350114822,0.34074437618255615,0.11610672622919083,0.2831270098686218,1732284354,18
32,0.08786390721797943,0.2845495343208313,0.08096843212842941,0.2101035863161087,0.08985643833875656,0.28804177045822144,0.08296806365251541,0.21575042605400085,1732284354,18
33,0.0890139490365982,0.28658193349838257,0.08212921023368835,0.21342505514621735,0.1401568353176117,0.3650707006454468,0.13327662646770477,0.31036117672920227,1732284355,19
34,0.08743154257535934,0.28382596373558044,0.08055717498064041,0.21412675082683563,0.09585602581501007,0.2983095049858093,0.08898855745792389,0.23077185451984406,1732284355,19
35,0.08478010445833206,0.2791398763656616,0.07791906595230103,0.20832453668117523,0.0848621353507042,0.2792978286743164,0.0780072808265686,0.20178329944610596,1732284355,19
36,0.08825800567865372,0.2853257656097412,0.08141079545021057,0.2159946858882904,0.11843828856945038,0.3340640664100647,0.11159880459308624,0.2768646478652954,1732284355,19
37,0.08971785753965378,0.28789690136909485,0.08288462460041046,0.21583665907382965,0.1267712563276291,0.34633156657218933,0.11994556337594986,0.29095759987831116,1732284355,19
38,0.08974281698465347,0.28796353936195374,0.08292300254106522,0.21575935184955597,0.12265709787607193,0.34035882353782654,0.11584412306547165,0.28511637449264526,1732284355,19
39,0.08390432596206665,0.277660995721817,0.07709562033414841,0.20936527848243713,0.09756522625684738,0.30126500129699707,0.09076060354709625,0.23697243630886078,1732284355,19
40,0.08368487656116486,0.27728644013404846,0.07688777148723602,0.2077530473470688,0.09560120105743408,0.29801324009895325,0.08881188929080963,0.23374392092227936,1732284355,19
41,0.08338335156440735,0.2767670452594757,0.07660000026226044,0.20646385848522186,0.10685794055461884,0.31635722517967224,0.10008189082145691,0.25592920184135437,1732284355,19
42,0.07957272976636887,0.2698206603527069,0.07280319184064865,0.20302638411521912,0.11232957243919373,0.32491013407707214,0.1055665910243988,0.26438823342323303,1732284355,19
43,0.08279696106910706,0.2757525146007538,0.07603944838047028,0.20289230346679688,0.10572648793458939,0.3146044611930847,0.09897597134113312,0.25300753116607666,1732284356,20
44,0.08214090019464493,0.274584025144577,0.07539638876914978,0.2041832059621811,0.12313617020845413,0.3411727845668793,0.1163988783955574,0.2851719558238983,1732284356,20
45,0.07846719771623611,0.2678341865539551,0.07173515856266022,0.2002135068178177,0.08811372518539429,0.28528451919555664,0.08138725161552429,0.21608558297157288,1732284356,20
46,0.07834607362747192,0.26762792468070984,0.07162470370531082,0.19913391768932343,0.09262599050998688,0.2931044399738312,0.08591020852327347,0.22734741866588593,1732284356,20
47,0.07954138517379761,0.2698719799518585,0.07283088564872742,0.2004953771829605,0.11888439953327179,0.3349330425262451,0.11218014359474182,0.27842211723327637,1732284356,20
48,0.07934147864580154,0.2695222496986389,0.0726422443985939,0.2002784013748169,0.10077347606420517,0.30672526359558105,0.0940803810954094,0.2447182834148407,1732284356,20
49,0.07745682448148727,0.2660246193408966,0.07076909393072128,0.19596515595912933,0.10259750485420227,0.3097021281719208,0.09591540694236755,0.2467179149389267,1732284356,20
50,0.07711663842201233,0.2654048502445221,0.07043973356485367,0.19795595109462738,0.10093668103218079,0.3070286214351654,0.09426657855510712,0.24570709466934204,1732284356,20
51,0.07816679030656815,0.26739978790283203,0.07150264084339142,0.19951914250850677,0.09329724311828613,0.29434555768966675,0.08663930743932724,0.2268739640712738,1732284356,20
52,0.07601562142372131,0.26336726546287537,0.06936231255531311,0.1972733736038208,0.1098012700676918,0.32117223739624023,0.10315161198377609,0.2604242265224457,1732284356,20
53,0.07583529502153397,0.26303982734680176,0.06918994337320328,0.1970127671957016,0.09469779580831528,0.2967454493045807,0.08805785328149796,0.23078937828540802,1732284356,20
54,0.0773938000202179,0.2660064697265625,0.07075944542884827,0.19793136417865753,0.11751306802034378,0.33299416303634644,0.1108851209282875,0.27545732259750366,1732284356,20
55,0.0751834511756897,0.2618408203125,0.06856062263250351,0.1957971453666687,0.09232597798109055,0.2927618622779846,0.08570950478315353,0.22310762107372284,1732284357,21
