,0
0,-0.35557956
1,0.29096332
2,0.6577293
3,0.28649607
4,0.4550577
5,0.4198912
6,0.45865178
7,0.5352179
8,0.42224023
9,0.38433725
10,-0.19276431
11,0.26808375
12,0.23417313
13,0.2521837
14,-0.11457805
15,0.27992892
16,0.27426985
17,0.6267488
18,0.20847452
19,0.44590566
20,0.56338125
21,0.35325685
22,0.25725994
23,0.4108708
24,0.22978123
25,0.24308097
26,0.4389121
27,-0.12799758
28,0.4108708
29,0.5184399
30,0.5532113
31,0.34589702
32,0.5836474
33,0.5052435
34,0.24884193
35,0.4958639
36,0.31220978
37,0.62679714
38,-0.29021084
39,0.17321779
40,0.40483803
41,0.33378425
42,0.62961316
43,0.34610382
44,0.26889458
45,0.5747065
46,0.4108708
47,0.29595298
48,0.4050887
49,0.23285319
50,0.38418788
51,0.49934676
52,0.59769166
53,0.24034652
54,0.44379696
55,0.65007675
56,0.28386745
57,-0.21896623
58,0.35285726
59,0.39952123
60,0.32954893
61,-0.53401923
62,0.5966251
63,0.5083654
64,0.30795813
65,-0.16982684
66,0.3674991
67,0.31773117
68,0.42591527
69,0.5499676
70,0.6015688
71,0.33573547
72,0.51988006
73,0.404733
74,-0.3980066
75,0.17968608
76,0.45515126
77,0.29799083
78,-1.0
79,0.23124854
80,-0.093621984
81,0.6183785
82,0.2503389
83,0.33016515
84,0.30613285
85,0.1186385
86,0.5798699
87,0.6345837
88,0.5532946
89,0.5900375
90,0.3606697
91,0.45330584
92,0.27526307
93,0.33557263
94,0.56828785
95,0.34087378
96,0.6474287
97,0.3869186
98,0.5214474
99,0.24336156
100,0.46860856
101,0.45515126
102,0.532532
103,0.2658834
104,0.13553645
105,0.36059693
106,0.49680886
107,0.35365382
108,0.3428526
109,-0.5315563
110,0.4108708
111,-0.6359852
112,0.45376867
113,-0.36405736
114,0.22490774
115,0.4828805
116,-0.09717139
117,0.6032084
118,0.22250186
119,0.23475094
120,0.5766622
121,0.5388994
122,0.4961442
123,0.4108708
124,0.26079327
125,0.10536766
126,0.4375182
127,0.45515126
128,0.303564
129,0.58607304
130,0.5643208
131,-0.46534616
132,0.6457276
133,0.23319292
134,0.40340582
135,0.60215425
136,0.49754104
137,0.6485753
138,0.6437835
139,0.359733
140,0.4832364
141,0.20587021
142,0.5762015
143,0.12138031
144,0.39985272
145,0.31912687
146,0.696809
147,-0.3843627
148,0.09575221
149,0.15028241
150,0.025703536
151,0.6002798
152,0.37023062
153,0.32211873
154,0.5594637
155,0.46350718
156,0.5684693
157,-0.21703467
158,0.49248463
159,0.47544158
160,0.30841023
161,0.6100904
162,0.17483734
163,0.562791
164,0.51250935
165,0.6099395
166,0.5689334
167,0.4108654
168,0.5081272
169,0.4108708
170,0.39943376
171,0.3457464
172,0.6523106
173,0.3706639
174,0.33717963
175,0.6153128
176,0.45515126
177,0.48724237
178,0.3811066
179,0.31041756
180,0.4947615
181,0.46080354
182,0.23163442
183,0.4895867
184,0.11817995
185,0.45515126
186,-0.004648471
187,0.45515126
188,0.5284212
189,0.43616515
190,0.41020226
191,0.45515126
192,0.4108708
193,-0.23939186
194,-0.8951537
195,0.64356774
196,0.42586046
197,0.6180118
198,0.42817536
199,0.21784496
200,0.3924252
201,0.21569349
202,0.40165228
203,0.12390341
204,0.44608298
205,0.35942543
206,0.47024292
207,0.09992504
208,-0.06912085
209,0.05266452
210,0.3798464
211,-0.025365688
212,0.45515126
213,0.24291393
214,0.63524944
215,-0.11465957
216,-0.44983035
217,0.12231887
218,0.37850955
219,0.41332754
220,-0.14377484
221,0.28515744
222,0.35448018
223,0.42378634
224,0.34268185
225,0.48427215
226,0.63177097
227,0.48289815
228,0.19668786
229,0.6065667
230,-0.8608023
231,0.31095418
232,0.24041942
233,0.31343207
234,0.46554393
235,0.43058547
236,0.32558978
237,0.23656972
238,0.018454023
239,0.13624443
240,0.15028241
241,0.4108708
242,0.33154377
243,0.45188093
244,0.2749344
245,0.37752867
246,0.32064718
247,0.39863843
248,0.4610189
249,-0.25709948
250,-0.41016096
251,0.48089686
252,0.41705802
253,0.12944165
254,0.02771052
255,0.3400146
256,0.64613926
257,0.4948299
258,0.31760305
259,0.08989798
260,0.21162407
261,0.28650868
262,0.43981102
263,0.31552732
264,0.15028241
265,0.0020975715
266,0.6270097
267,0.53493726
268,0.5648395
269,0.33759
270,0.4108708
271,-0.022474864
272,0.53860587
273,0.59480053
274,0.4108708
275,-0.050576616
276,-0.38302132
277,0.45515126
278,0.31760442
279,0.47704366
280,0.41487092
281,0.5108051
282,0.28653693
283,0.5285272
284,0.4108708
285,0.30357805
286,0.61330956
287,0.366729
288,0.35071522
289,0.20279613
290,0.050375532
291,0.3579636
292,0.6021017
293,0.60199666
294,0.5589355
295,0.32913035
296,0.49475816
297,0.2149442
298,0.34513888
299,0.625801
300,0.44260532
301,0.639423
302,0.5358313
303,0.57976407
304,0.45421368
305,0.5477682
306,0.33225864
307,0.63530433
308,0.67968833
309,0.4947615
310,0.32988292
311,0.2773776
312,0.32860997
313,0.4387606
314,0.5445477
315,0.50151396
316,0.2922821
317,0.52241105
318,0.47417665
319,0.58218485
320,0.23106946
321,0.09471112
322,-0.19986081
323,0.36048898
324,0.4108708
325,0.1749968
326,0.5565633
327,0.17429973
328,0.449122
329,0.35864908
330,0.4609674
331,0.17699149
332,0.115921035
333,0.11762638
334,0.15052804
335,0.56992126
336,0.37507394
337,0.4108708
338,0.4108708
339,0.6003215
340,0.3625564
341,0.22680858
342,0.34746316
343,0.31014246
344,0.34169137
345,0.4984898
346,0.32594675
347,0.23417313
348,-0.1423453
349,0.06603057
350,0.23417313
351,0.4108708
352,0.23417313
353,-0.84447277
354,0.33272555
355,0.3190313
356,0.23417313
357,0.31240365
358,-0.13330735
359,-0.0025020118
360,0.15614451
361,0.39117086
362,0.3147424
363,0.18157947
364,-0.31464523
365,0.50725824
366,0.23417313
367,-0.06464871
368,0.22884075
369,0.2936781
370,0.19341153
