,0
0,0.7883375
1,1.3290914
2,1.2121207
3,0.22660501
4,0.30232418
5,1.4676485
6,0.79539967
7,0.32469797
8,1.1973107
9,0.9522522
10,0.45885274
11,0.34985277
12,0.08741517
13,0.59757984
14,0.011943391
15,-0.07671848
16,0.9678307
17,1.1478531
18,1.6021402
19,-0.14009352
20,0.90511256
21,1.3229891
22,0.80025214
23,-0.45247522
24,0.39051363
25,2.546195
26,0.40028375
27,1.2484643
28,2.687667
29,1.3925592
30,-0.09052866
31,0.76698506
32,1.013767
33,0.94738895
34,0.8929516
35,0.9191274
36,0.66366184
37,2.2586496
38,0.8310007
39,1.3185625
40,1.3533884
41,1.2620637
42,1.2268748
43,-0.017042806
44,0.9798733
45,1.3111943
46,-0.08503032
47,1.37326
48,1.2368536
49,1.2989955
50,0.4415005
51,-0.29819998
52,1.6698207
53,-0.3301703
54,1.8375124
55,0.574186
56,1.5009204
57,1.1623348
58,1.4303622
59,0.5349054
60,1.4425921
61,1.5028965
62,1.4456367
63,1.2844342
64,1.4161732
65,1.4791241
66,1.4233974
67,0.72416556
68,0.39355615
69,1.0529066
70,0.33736828
71,1.385822
72,1.6074796
73,-0.34478292
74,0.91677576
75,1.3937098
76,0.79175574
77,1.3597974
78,1.172488
79,1.0746168
80,1.1441983
81,0.00983969
82,1.026224
83,1.0870621
84,1.1688628
85,1.4362735
86,-0.050030746
87,1.0959356
88,0.4357227
89,1.2358303
90,1.4462053
91,1.3114066
92,1.22246
93,1.0765599
94,1.1187531
95,1.7926699
96,0.18304245
97,1.8023155
98,0.24542874
99,1.5486256
100,1.472598
101,0.5303154
102,1.2335244
103,1.5257095
104,1.2202637
105,1.0157949
106,1.487548
107,0.8142318
108,0.63195294
109,1.4112713
110,0.9447934
111,1.2735742
112,1.3863581
113,1.4381753
114,1.2065212
115,1.2802843
116,1.770224
117,0.19462809
118,1.236294
119,1.0715861
120,0.43467605
121,0.41827732
122,0.87012
123,0.6338186
124,1.5356125
125,1.0268556
126,1.5762103
127,1.287138
128,0.94055855
129,0.487988
130,1.2298925
131,1.5353547
132,1.6430987
133,0.351571
134,1.5977952
135,1.273553
136,1.7210414
137,0.715098
138,1.53621
139,1.258666
140,0.92310095
141,0.32257253
142,1.4872549
143,1.110827
144,1.5663215
145,1.1319965
146,0.7562748
147,1.9780235
148,1.4577422
149,1.5281018
150,2.2157552
151,0.6948441
152,1.8865782
153,1.6689683
154,0.7566342
155,0.78501153
156,1.2999715
157,0.36842632
158,0.49537382
159,1.0164707
160,1.1041455
161,0.8453881
162,1.3767107
163,1.3674129
164,1.3465881
165,1.6871562
166,1.3079396
167,1.297708
168,0.77816993
169,0.8053364
170,0.7412827
171,1.7101095
172,0.9904447
173,1.3363394
174,0.93306845
175,1.0170913
176,1.0247817
177,0.7010281
178,1.1226841
179,0.7333559
180,1.0401314
181,1.1364285
182,0.9219629
183,1.2935914
184,1.5370711
185,0.6528988
186,0.78548115
187,0.46781853
188,1.8094171
189,1.3729758
190,1.1000718
191,1.4699324
192,0.4760523
193,-0.32719445
194,1.4286027
195,1.4001106
196,1.1335492
197,1.0925661
198,0.9885232
199,0.7362419
200,1.2772822
201,0.19997868
202,0.81506366
203,1.230327
204,1.1695389
205,0.7066488
206,1.7968038
207,1.0937852
208,1.4517776
209,1.0285201
210,1.4328287
211,1.4415357
212,0.71841276
213,1.3805959
214,1.0222195
215,1.5608258
216,-0.5350589
217,0.6843132
218,1.5118946
219,1.1507667
220,1.3646688
221,0.6836748
222,1.3931881
223,0.9635622
224,1.1495664
225,1.0183235
226,-0.33120844
227,1.5237819
228,1.2019157
229,1.1541102
230,0.4034024
231,1.1318326
232,1.1154609
233,1.312872
234,1.440274
235,-0.4138799
236,1.18501
237,1.2403648
238,1.2421244
239,1.2352611
240,1.5713663
241,1.1762048
242,1.3232814
243,1.7059062
244,1.4735986
245,1.6442331
246,0.004189887
247,0.98558617
248,1.5305425
249,1.2864388
250,0.8784336
251,1.4250171
252,1.4070871
253,1.1556199
254,0.9433555
255,1.4191397
256,1.6427846
257,0.5471522
258,1.3612056
259,1.4204967
260,1.0057026
261,1.1913006
262,0.45001143
263,1.3732994
264,1.5658966
265,0.78299767
266,0.28510284
267,1.1614377
268,1.6514351
269,0.82758355
270,0.5885493
271,1.1279745
272,0.5236724
273,0.45321947
274,0.3098924
275,1.0081698
276,1.1573341
277,1.0182216
278,1.0124298
279,1.0328488
280,1.3916178
281,0.05791458
282,0.5733194
283,0.8467478
284,0.93408364
285,0.5804644
286,1.1847409
287,1.3258462
288,1.6657956
289,0.8488659
290,0.73849106
291,0.974033
292,1.510242
293,2.0366228
294,1.3080716
295,0.37479937
296,0.55822307
297,1.6125356
298,1.2564175
299,0.6782707
300,1.3997388
301,1.0229876
302,0.899762
303,1.0467435
304,0.7962008
305,1.3786385
306,1.337115
307,0.41834965
308,0.66905963
309,0.7270664
310,1.2076465
311,0.8257616
312,1.5192382
313,0.910794
314,0.038108498
315,0.08541001
316,-0.46185568
317,2.254256
318,0.6406177
319,0.520358
320,0.6381548
321,1.1977916
322,0.67800826
323,1.778901
324,0.75527626
325,1.5462916
326,0.613183
327,0.9818623
328,0.7181605
329,0.43768027
330,1.0018874
331,0.69312215
332,0.50677305
333,1.718507
334,1.466351
335,0.6894963
336,0.58049977
337,1.1815675
338,1.4398211
339,0.97157705
340,1.3575534
341,1.431462
342,1.1734087
343,1.490176
344,1.317596
345,1.4428346
346,1.5968041
347,0.7232326
348,1.1252587
349,1.2305648
350,0.71578103
351,2.0847745
352,0.7316697
353,0.1694222
354,2.0149624
355,0.3731497
356,2.3030965
357,1.0700048
358,1.948825
359,1.4581887
360,0.97986275
361,1.3964627
362,1.3428026
363,0.34179956
364,0.61261916
365,1.2439412
366,0.8937058
367,1.0169345
368,0.2918672
369,1.7681403
370,1.2147858
371,0.7284199
372,1.1084123
373,0.9412997
374,0.39438412
375,1.1150199
376,-0.56575775
377,0.53360504
378,0.8822245
379,1.3125561
380,0.9116902
381,-0.3350083
382,1.7353522
383,1.3030398
384,0.10533557
385,0.5320455
386,-0.15521638
387,1.3429146
388,0.32998982
389,1.4322966
390,1.0456209
391,0.58654296
392,0.9299003
393,0.50403744
394,0.9121166
395,-0.009491462
396,1.0413011
397,-0.3275484
398,0.99853283
399,1.1967534
400,1.2487494
401,0.67575055
402,1.3137046
403,1.3555913
404,0.8850287
405,1.108144
406,1.5544521
407,0.55214924
408,1.1779194
409,1.3084008
410,0.43394068
411,0.3939043
412,1.3213868
413,1.1027572
414,1.1263032
415,1.2871575
416,1.1310018
417,0.48807424
418,1.2746068
419,1.5226822
420,0.73669165
421,0.5278657
422,0.055367008
423,0.34385774
424,1.5064875
425,0.47869655
426,0.5656036
427,0.9918934
428,-0.6303126
429,1.0717161
430,1.1373181
431,0.9925547
432,1.2839386
433,0.8242103
434,0.95424885
435,0.9175752
436,1.0112032
437,1.2005495
438,0.82735443
439,1.0556254
440,0.938077
441,0.3601293
442,0.79936296
443,1.3930857
444,1.2400781
445,-0.50795037
446,0.9959596
447,1.2512529
448,0.862818
449,1.1482588
450,1.2034496
451,1.040103
452,1.025086
453,1.4890726
454,0.4710253
455,1.3783078
456,2.0671563
457,1.370736
458,-0.12742095
459,1.3850536
460,1.3417453
461,1.4179728
462,0.9211551
463,-0.049004134
464,0.8443518
465,1.2368448
466,0.75056976
467,0.4619904
468,1.2895538
469,1.1396314
470,-0.18220086
471,0.8817503
472,0.6105306
473,1.4386295
474,1.4395679
475,0.21948895
476,1.0786208
477,1.7183993
