,loss,rmse,mse,mae,val_loss,val_rmse,val_mse,val_mae,_timestamp,_runtime
0,2.0421597957611084,1.2634247541427612,1.596242070198059,1.1569132804870605,1.4434255361557007,0.9989921450614929,0.997985303401947,0.8978732228279114,1738672883,256
1,1.1309832334518433,0.8282462954521179,0.6859919428825378,0.6978049874305725,0.8501976132392883,0.6369336247444153,0.4056844711303711,0.5280680656433105,1738672883,256
2,0.803702712059021,0.5997059345245361,0.3596472144126892,0.4848945140838623,0.6913184523582458,0.4977462589740753,0.24775132536888123,0.4005529582500458,1738672884,257
3,0.7293981909751892,0.5350658893585205,0.28629550337791443,0.4289006292819977,0.6581969261169434,0.4643145799636841,0.2155880182981491,0.37377044558525085,1738672884,257
4,0.6980417370796204,0.5058649182319641,0.2558993399143219,0.40325048565864563,0.6394258737564087,0.44472184777259827,0.19777750968933105,0.3574075996875763,1738672884,257
5,0.6781251430511475,0.4867667257785797,0.236941859126091,0.38855135440826416,0.6250447034835815,0.4293651282787323,0.18435440957546234,0.3441278338432312,1738672884,257
6,0.6578360199928284,0.46648716926574707,0.21761026978492737,0.3724038600921631,0.6125346422195435,0.41569429636001587,0.17280174791812897,0.33300602436065674,1738672884,257
7,0.6514565348625183,0.46063801646232605,0.21218739449977875,0.3652202785015106,0.6015893220901489,0.4034990668296814,0.1628115028142929,0.32228925824165344,1738672885,258
8,0.6393719911575317,0.44839486479759216,0.20105795562267303,0.36057907342910767,0.5924820899963379,0.39326736330986023,0.1546592116355896,0.3139875829219818,1738672885,258
9,0.6293710470199585,0.43819135427474976,0.19201165437698364,0.34822070598602295,0.5844274759292603,0.3841339647769928,0.14755889773368835,0.30604466795921326,1738672885,258
10,0.6234081387519836,0.43243780732154846,0.18700245022773743,0.34626346826553345,0.5775045156478882,0.3762834668159485,0.14158925414085388,0.2985953092575073,1738672885,258
11,0.6116292476654053,0.4197322130203247,0.17617513239383698,0.33297762274742126,0.5710058212280273,0.3688371479511261,0.1360408365726471,0.2917742431163788,1738672885,258
12,0.6055275797843933,0.4135497808456421,0.1710234135389328,0.3313216269016266,0.5656613111495972,0.36282920837402344,0.13164503872394562,0.28613415360450745,1738672885,258
13,0.5972797274589539,0.40462735295295715,0.16372328996658325,0.3213901221752167,0.5606244206428528,0.35714781284332275,0.12755456566810608,0.2807545065879822,1738672886,259
14,0.5908510684967041,0.39779284596443176,0.15823915600776672,0.3177604675292969,0.5564531087875366,0.3525996804237366,0.12432653456926346,0.27597776055336,1738672886,259
15,0.5868480205535889,0.3939255177974701,0.1551773101091385,0.31401318311691284,0.551713764667511,0.3471699655056,0.12052697688341141,0.27147626876831055,1738672886,259
16,0.5786564946174622,0.38460955023765564,0.1479245126247406,0.30663132667541504,0.5472565293312073,0.34206265211105347,0.11700685322284698,0.2675600051879883,1738672886,259
17,0.5754204392433167,0.3816071152687073,0.14562398195266724,0.30666184425354004,0.5440049171447754,0.3386572599411011,0.11468873918056488,0.2645093500614166,1738672886,259
18,0.5699219107627869,0.375576376914978,0.14105762541294098,0.2988015115261078,0.5401257276535034,0.33427587151527405,0.1117403581738472,0.2611042857170105,1738672886,259
19,0.566554069519043,0.3723161220550537,0.1386192888021469,0.2988315522670746,0.5354880094528198,0.328680157661438,0.10803063958883286,0.25663134455680847,1738672887,260
20,0.5622292160987854,0.36772283911705017,0.13522008061408997,0.2957098186016083,0.5326918959617615,0.3258194029331207,0.1061582863330841,0.2537858188152313,1738672887,260
21,0.559734582901001,0.36558011174201965,0.1336488276720047,0.29183462262153625,0.5298323631286621,0.32283318042755127,0.10422126948833466,0.25124773383140564,1738672887,260
22,0.5534607172012329,0.3581853210926056,0.12829671800136566,0.28452742099761963,0.526647686958313,0.31930679082870483,0.1019568219780922,0.24903002381324768,1738672887,260
23,0.5587882399559021,0.3668004274368286,0.1345425546169281,0.2922573685646057,0.5243514180183411,0.31713882088661194,0.10057703405618668,0.24696412682533264,1738672887,260
24,0.5481247901916504,0.35326138138771057,0.12479360401630402,0.2843130826950073,0.5220010876655579,0.31486448645591736,0.09913964569568634,0.24528737366199493,1738672887,260
25,0.5463268160820007,0.35200387239456177,0.12390672415494919,0.28183066844940186,0.5201811790466309,0.3134147822856903,0.0982288345694542,0.2438071370124817,1738672888,261
26,0.5459834933280945,0.3528057038784027,0.12447186559438705,0.2809164524078369,0.5180777907371521,0.31150001287460327,0.09703226387500763,0.24225476384162903,1738672888,261
27,0.5427736043930054,0.34952300786972046,0.12216634303331375,0.279476135969162,0.5160016417503357,0.30961093306541443,0.09585892409086227,0.24076759815216064,1738672888,261
28,0.5385937690734863,0.3448013663291931,0.11888798326253891,0.27680426836013794,0.5136992335319519,0.30733722448349,0.09445617347955704,0.23934616148471832,1738672888,261
29,0.5391422510147095,0.34689244627952576,0.12033437937498093,0.27803149819374084,0.5120542049407959,0.306115984916687,0.09370698779821396,0.23824669420719147,1738672888,261
30,0.5362004041671753,0.3439277410507202,0.11828629672527313,0.27419766783714294,0.5109947919845581,0.3058423697948456,0.09353955090045929,0.23759981989860535,1738672889,262
31,0.5311883091926575,0.3378826975822449,0.11416471749544144,0.27457234263420105,0.5087675452232361,0.30364546179771423,0.09220056980848312,0.23623913526535034,1738672889,262
32,0.5322821736335754,0.34079957008361816,0.1161443442106247,0.2758229076862335,0.5072246789932251,0.3025587499141693,0.09154179692268372,0.23552443087100983,1738672889,262
