,0
0,-0.99997085
1,-0.9997766
2,-0.99997354
3,-0.9999881
4,-0.99765104
5,-0.9999601
6,0.7715496
7,-0.99999547
8,-0.91326874
9,-0.830776
10,0.8119609
11,0.78246087
12,-0.99862325
13,-0.92239326
14,0.73027766
15,-0.91571426
16,-0.37469667
17,-0.983323
18,-0.8809222
19,0.68962157
20,-0.980971
21,-0.98434037
22,0.7749281
23,0.83093584
24,0.8324935
25,-0.5048187
26,0.4697857
27,-0.9932628
28,-0.9743006
29,0.8131588
30,-0.7899502
31,-0.84282553
32,0.81511223
33,-0.9923559
34,0.8223655
35,-0.14506498
36,-0.77883327
37,-0.8657573
38,-0.7127756
39,-0.85351336
40,-0.9545887
41,-0.91253006
42,-0.9583295
43,-0.9845197
44,-0.97139114
45,-0.7236182
46,-0.99758106
47,-0.901721
48,-0.9557562
49,-0.99897987
50,-0.9184921
51,-0.966781
52,-0.9159306
53,-0.7412077
54,-0.9963574
55,-0.99885225
56,-0.98327637
57,-0.93312764
58,-0.9250358
59,-0.9999967
60,-0.9991261
61,-0.96836686
62,-0.94655746
63,-0.9999892
64,-0.7890508
65,-0.98300576
66,-0.9839839
67,-0.77862865
68,-0.9317474
69,-0.9482992
70,-0.6898499
71,-0.7880947
72,-0.90389687
73,-0.9021598
74,-0.99999475
75,-0.9057979
76,-0.9432663
77,-0.83613765
78,-0.98502815
79,-0.93597096
80,-0.99645567
81,-0.8136999
82,-0.7847912
83,-0.9537923
84,-0.9419101
85,-0.84960306
86,-0.8444646
87,-0.95327383
88,-0.5858249
89,-0.7625918
90,-0.99794817
91,-0.9276573
92,-0.8095856
93,-0.9900622
94,-0.8481893
95,-0.9592353
96,-0.9977787
97,-0.9048543
98,-0.97469527
99,-0.99997103
100,-0.99999523
101,-0.59520453
102,-0.5623171
103,-0.88177854
104,-0.9765335
105,-0.999687
106,-0.9198651
107,-0.9480125
108,-0.961544
109,-0.8070136
110,-0.9568399
111,-0.91601795
112,-0.8569965
113,-0.9052612
114,-0.81025314
115,-0.91568255
116,-0.94762605
117,-0.770621
118,-0.97214556
119,-0.9999935
120,-0.89340526
121,-0.86014104
122,-0.9310707
123,-0.94932437
124,-0.98383844
125,-0.85193074
126,-0.95701915
127,-0.83628374
128,-0.7884911
129,-0.999967
130,-0.9803696
131,-0.9489159
132,-0.77572966
133,-0.98520136
134,-0.7984318
135,-0.9206789
136,-0.99755925
137,-0.866431
138,-0.83377343
139,-0.9080359
140,-0.9980144
141,-0.9916307
142,-0.9441824
143,-0.95475614
144,-0.9501513
145,-0.99921906
146,-0.9070641
147,-0.9849579
148,-0.9999778
149,-0.8176211
150,-0.7071872
151,-0.7143404
152,-0.9997403
153,-0.9936187
154,-0.9914229
155,-0.779738
156,-0.9450481
157,-0.99709046
158,-0.9606339
159,-0.83405024
160,-0.9458006
161,-0.8135098
162,-0.98552555
163,-0.9647833
164,-0.83583057
165,-0.98405904
166,-0.99803984
167,-0.99729383
168,-0.9913997
169,-0.95377874
170,-0.98845726
171,-0.9997107
172,-0.98208493
173,-0.98023385
174,-0.8282876
175,-0.9999977
176,-0.8794195
177,-0.988006
178,-0.99033
179,-0.9653879
180,-0.9840533
181,-0.96767056
182,-0.9779121
183,-0.94948643
184,-0.9866144
185,-0.999995
186,-0.9997722
187,-0.81855553
188,-0.9391713
189,-0.8922412
190,-0.9867767
191,-0.93329614
192,-0.98052806
193,-0.99540776
194,-0.99862206
195,-0.9800416
196,-0.99417
197,-0.986909
198,-0.70112544
199,-0.9844488
200,-0.8135375
201,-0.999033
202,-0.76807016
203,-0.9677341
204,-0.9924744
205,-0.9905188
206,-0.9505637
207,-0.99995404
208,-0.99528784
209,-0.99463
210,-0.90895724
211,-0.94013244
212,-0.8681015
213,-0.9999022
214,-0.83156407
215,-0.98643893
216,-0.99092126
217,-0.92878896
218,-0.96272284
219,-0.99898416
220,-0.9967707
221,-0.99996763
222,-0.97908473
223,-0.9999927
224,-0.9821629
225,-0.9563497
226,-0.9984005
227,-0.9415246
228,-0.99997276
229,-0.99999624
230,-0.86682004
231,-0.9877173
232,-0.99430865
233,-0.9998005
234,-0.96869797
235,-0.9708931
236,-0.99322534
237,-0.9885396
238,-0.99999404
239,-0.997473
240,-0.9947442
241,-0.99991596
242,-0.99997926
243,-0.984401
244,-0.7973994
245,-0.99534696
246,-0.96889156
247,-0.98449624
248,-0.9663746
249,-0.9890962
250,-0.9986465
251,-0.76711684
252,-0.9881544
253,-0.9960257
254,-0.84968406
255,-0.831864
256,-0.99571824
257,-0.99844545
258,-0.99991614
259,-0.96925193
260,-0.9876837
261,-0.9122174
262,-0.79583275
263,-0.98111784
264,-0.98099864
265,-0.9995176
266,1.0
267,-0.99691117
268,-0.8639912
269,-0.99811155
270,-0.78336936
271,-0.43252382
272,-0.09736439
273,-0.99847245
274,-0.5918454
275,-0.99933296
276,-0.999592
277,-0.9890205
278,-0.99747616
279,-0.5484249
280,-0.9999461
281,-0.9999416
282,-0.9979764
283,-0.99224365
284,-0.5685523
285,-0.7162733
286,-0.9910628
287,-0.98606914
288,-0.9969751
289,-0.9987596
290,-0.7845837
291,-0.9940159
292,-0.15696958
293,-0.8322557
294,-0.96949875
295,-0.99912953
296,-0.9998343
297,-0.99854785
298,-0.99915886
299,-0.9985685
300,-0.99425614
301,-0.9955022
302,-0.9407131
303,-0.99867165
304,-0.13145395
305,-0.99937993
306,-0.9997798
307,-0.95132685
308,-0.9398811
309,-0.9792976
310,-0.51326364
311,-0.99731356
