,0
0,-0.8402382
1,-0.9999881
2,-0.99765104
3,-0.63231534
4,0.7715496
5,-0.91326874
6,0.8119609
7,0.73027766
8,-0.37469667
9,-0.983323
10,0.60781324
11,-0.980971
12,-0.670522
13,0.7749281
14,0.83093584
15,0.8324935
16,-0.5048187
17,0.8261521
18,-0.9932628
19,-0.7899502
20,-0.84282553
21,0.8223655
22,-0.8657573
23,-0.7127756
24,-0.85351336
25,-0.9545887
26,-0.91253006
27,-0.89049774
28,-0.9583295
29,-0.9845197
30,-0.97139114
31,-0.9557562
32,-0.99897987
33,-0.9184921
34,-0.9995246
35,-0.9260741
36,-0.9997049
37,-0.9963574
38,-0.99885225
39,-0.98327637
40,-0.9250358
41,-0.9991261
42,-0.94655746
43,-0.7890508
44,-0.98300576
45,-0.77862865
46,-0.9482992
47,-0.9021598
48,-0.90019876
49,-0.9057979
50,-0.9432663
51,-0.93597096
52,-0.99645567
53,-0.8136999
54,-0.9537923
55,-0.9419101
56,-0.84960306
57,-0.8444646
58,-0.9999339
59,-0.8525267
60,-0.95327383
61,-0.7625918
62,-0.99794817
63,-0.9276573
64,-0.8095856
65,-0.9900622
66,-0.8481893
67,-0.9977787
68,-0.9048543
69,-0.59520453
70,-0.86870354
71,-0.88177854
72,-0.9835315
73,-0.9765335
74,-0.999687
75,-0.9198651
76,-0.9480125
77,-0.8070136
78,-0.9568399
79,-0.91601795
80,-0.8569965
81,-0.9052612
82,-0.80631435
83,-0.81025314
84,-0.91568255
85,-0.94762605
86,-0.8749963
87,-0.9527702
88,-0.97214556
89,-0.89340526
90,-0.9310707
91,-0.94932437
92,-0.98383844
93,-0.85193074
94,-0.95701915
95,-0.83628374
96,-0.7884911
97,-0.999967
98,-0.9803696
99,-0.9489159
100,-0.77572966
101,-0.98520136
102,-0.7984318
103,-0.99755925
104,-0.98723406
105,-0.866431
106,-0.83377343
107,-0.9980144
108,-0.9916307
109,-0.9441824
110,-0.95475614
111,-0.99921906
112,-0.9070641
113,-0.9849579
114,-0.9999778
115,-0.8428439
116,-0.7071872
117,-0.7143404
118,-0.9997403
119,-0.9936187
120,-0.9920652
121,-0.9914229
122,-0.779738
123,-0.9450481
124,-0.99709046
125,-0.9606339
126,-0.83405024
127,-0.8135098
128,-0.98552555
129,-0.9647833
130,-0.83583057
131,-0.9913997
132,-0.95377874
133,-0.98845726
134,-0.9953914
135,-0.906915
136,-0.9982066
137,-0.8794195
138,-0.99033
139,-0.9653879
140,-0.9883003
141,-0.87968725
142,-0.9866144
143,-0.9008538
144,-0.9937232
145,-0.999995
146,-0.9997722
147,-0.81855553
148,-0.9999888
149,-0.9867767
150,-0.93329614
151,-0.98052806
152,-0.99540776
153,-0.99862206
154,-0.99417
155,-0.986909
156,-0.8135375
157,-0.99999976
158,-0.9953631
159,-0.999033
160,-0.76807016
161,-0.9505637
162,-0.99995404
163,-0.99463
164,-0.99987954
165,-0.90895724
166,-0.8681015
167,-0.9999022
168,-0.83156407
169,-0.98643893
170,-0.99766177
171,-0.99092126
172,-0.92878896
173,-0.96272284
174,-0.97908473
175,-0.9999927
176,-0.9821629
177,-0.9563497
178,-0.9984005
179,-0.9957641
180,-0.8302712
181,-0.9415246
182,-0.99997276
183,-0.96992594
184,-0.86682004
185,-0.9877173
186,-0.963442
187,-0.9708931
188,-0.99322534
189,-0.9885396
190,-0.8716728
191,-0.997473
192,-0.984401
193,-0.7973994
194,-0.96889156
195,-0.98449624
196,-0.9663746
197,-0.9986465
198,-0.76711684
199,-0.9881544
200,-0.9960257
201,-0.84968406
202,-0.99006927
203,-0.831864
204,-0.99571824
205,-0.99991614
206,-0.96925193
207,-0.9876837
208,-0.9122174
209,-0.79583275
210,-0.98099864
211,-0.9984574
212,-0.9995176
213,1.0
214,-0.8639912
215,-0.78336936
216,-0.97190714
217,-0.43252382
218,-0.5918454
219,-0.99933296
220,-0.99747616
221,-0.5484249
222,-0.9999461
223,-0.43915993
224,-0.9870689
225,-0.4712584
226,-0.99224365
227,-0.9910628
228,-0.98606914
229,-0.9969751
230,-0.99558496
231,-0.9940159
232,-0.15696958
233,-0.96949875
234,-0.7666562
235,-0.99854785
236,-0.99425614
237,-0.988211
238,-0.9955022
239,-0.9980833
240,-0.9407131
241,-0.99937993
242,-0.9997798
243,-0.95132685
244,-0.9398811
245,-0.9569421
246,-0.51326364
247,-0.99731356
248,-0.9915792
249,-0.8377339
250,-0.998006
251,-0.99032927
252,-0.99935234
253,-0.9917804
254,-0.84312415
255,-0.99997216
256,-0.5798469
257,-0.6330353
258,-0.6616173
259,-0.9980064
260,-0.9992549
261,-0.9962152
262,-0.9986973
263,-0.99849087
264,-0.54404527
265,-0.9999863
266,-0.77979773
267,-0.945905
268,-0.74247235
269,-0.858373
270,-0.925279
271,-0.47223532
272,-0.76342946
273,-0.3964871
274,-0.43509296
275,-0.9999357
276,-0.17838693
277,-0.56397
278,-0.73520553
279,-0.69532037
280,-0.99138534
281,-0.71781385
282,-0.8818362
283,-0.48866144
284,-0.17974885
285,-0.41135302
286,-0.696352
287,-0.3949706
288,-0.44138634
289,-0.8505835
290,-0.861124
291,-0.4425792
292,-0.9960869
293,-0.20610216
294,-0.39044157
295,-0.7169348
296,-0.6941522
297,-0.3112339
298,-0.32924053
299,-0.698168
300,-0.41722268
301,-0.91460174
302,-0.35566044
303,-0.47080317
304,-0.17887168
305,-0.3628236
306,-0.8275172
307,-0.96672463
308,-0.16614641
309,-0.210823
310,-0.47540617
311,-0.11580913
312,-0.77921873
313,-0.28557006
314,-0.577858
315,-0.34622413
316,-0.56672066
317,-0.2766705
318,-0.86814487
319,-0.13467719
320,-0.9999981
321,-0.8592859
322,-0.701849
323,-0.33289453
324,-0.3288295
325,-0.46173313
326,-0.26658493
327,-0.7530578
328,-0.7503302
329,-0.18586874
330,-0.31418067
331,-0.9861641
332,-0.999984
333,-0.99934536
334,-0.9913155
335,-0.6461786
336,-0.9884595
337,-0.7815439
338,-0.7690739
339,-0.4589003
340,-0.41446376
341,-0.99999774
342,-0.9999955
343,-0.8761703
344,-0.74280536
345,-0.97113514
346,-0.45649174
347,-0.8859393
348,-0.99999917
349,-0.9999994
350,-0.7660248
351,-0.8387831
352,-0.85403764
353,-0.99833316
354,-0.922187
355,-0.8048341
356,-0.34007025
357,-0.8209214
358,-0.44528052
359,-0.3824196
360,-0.5041474
361,-0.35262802
362,-0.75264865
363,-0.7780938
364,-0.29104254
365,-0.37101915
366,-0.290048
367,-0.74589
368,-0.39188
369,-0.9657024
370,-0.5869338
371,-0.7537694
372,-1.0
373,-0.47222808
374,-0.9904487
375,-0.88887906
376,-0.28666672
377,-0.40305382
378,-0.9265004
379,-0.4778899
380,-0.50748837
381,-0.7380902
382,-0.9999992
383,-0.8166718
384,-0.42496726
385,-0.9463874
386,-0.9999997
387,-0.81738454
388,-0.9983103
389,-0.40908062
390,-0.9904888
391,-0.8235817
392,-0.2788986
393,-0.33736458
394,-0.8556235
395,-0.44727373
396,-0.4624061
397,-0.9605816
398,-0.27429453
399,-0.7513512
400,-0.71617335
401,-0.35914612
402,-0.36590734
