,0
0,0.7883375
1,1.1886997
2,1.2121207
3,0.22660501
4,0.30232418
5,1.0632254
6,1.1973107
7,0.9522522
8,0.45885274
9,1.1698886
10,-0.063704886
11,0.34985277
12,0.08741517
13,0.59757984
14,0.011943391
15,-0.07671848
16,0.7872172
17,0.5103785
18,0.9678307
19,1.1478531
20,1.6021402
21,1.6203315
22,1.3229891
23,0.80025214
24,-0.45247522
25,0.39051363
26,2.546195
27,1.149463
28,1.2484643
29,2.687667
30,0.28527865
31,1.3925592
32,-0.09052866
33,1.5567153
34,0.76698506
35,0.94738895
36,0.8929516
37,0.66366184
38,0.8310007
39,1.3185625
40,1.3533884
41,1.2620637
42,1.4708676
43,-0.017042806
44,1.3111943
45,-0.08503032
46,1.37326
47,1.2368536
48,0.4415005
49,1.6698207
50,0.8712649
51,-0.3301703
52,0.574186
53,1.5009204
54,1.1623348
55,1.4303622
56,1.5028965
57,1.2844342
58,1.4161732
59,1.4233974
60,1.0529066
61,1.385822
62,0.91677576
63,0.69564897
64,1.3937098
65,0.79175574
66,1.3597974
67,1.072936
68,1.0746168
69,0.4651617
70,0.00983969
71,0.17947985
72,1.0870621
73,1.1688628
74,1.4362735
75,0.81082517
76,1.4462053
77,1.3114066
78,1.22246
79,1.1187531
80,0.5390654
81,1.7926699
82,0.18304245
83,1.8023155
84,0.24542874
85,0.5303154
86,0.7998093
87,1.9439554
88,1.5257095
89,1.2202637
90,1.0157949
91,1.487548
92,0.8142318
93,0.63195294
94,1.4112713
95,1.1334392
96,0.9447934
97,1.2735742
98,1.051845
99,1.4381753
100,1.770224
101,0.19462809
102,1.236294
103,1.0715861
104,0.8578143
105,1.4182744
106,0.6338186
107,1.0268556
108,1.1210182
109,1.013201
110,0.9887143
111,1.5762103
112,1.287138
113,0.94055855
114,0.487988
115,1.2298925
116,1.5353547
117,1.6430987
118,1.0788796
119,0.63388914
120,0.351571
121,1.5977952
122,1.273553
123,1.2093155
124,0.715098
125,1.53621
126,1.258666
127,0.92310095
128,0.32257253
129,1.4872549
130,1.110827
131,1.5663215
132,1.1319965
133,0.7562748
134,1.4577422
135,1.5281018
136,2.2157552
137,0.6948441
138,0.7566342
139,0.78501153
140,1.1498781
141,1.3372669
142,1.2999715
143,0.6393777
144,0.36842632
145,0.49537382
146,1.0164707
147,1.1041455
148,1.3767107
149,1.3674129
150,1.0966085
151,1.3465881
152,1.6871562
153,1.1069942
154,1.5087838
155,0.88782763
156,1.3079396
157,0.8903784
158,0.8901563
159,1.4048185
160,0.77816993
161,0.8053364
162,0.7412827
163,0.93306845
164,1.2379317
165,1.0247817
166,0.7010281
167,1.792287
168,1.1226841
169,0.7333559
170,1.0401314
171,0.9219629
172,0.35854954
173,0.8636235
174,0.7921333
175,0.78548115
176,0.46781853
177,1.8094171
178,1.3729758
179,1.4699324
180,0.4760523
181,1.4286027
182,1.4001106
183,1.198649
184,1.0925661
185,0.9885232
186,0.7362419
187,0.8826532
188,1.2772822
189,1.1695389
190,1.1764235
191,0.9461547
192,0.7066488
193,1.4517776
194,1.4328287
195,1.4415357
196,0.71841276
197,0.87079203
198,1.3805959
199,1.0222195
200,1.5608258
201,-0.5350589
202,1.5118946
203,1.5674388
204,1.1507667
205,1.3646688
206,0.9635622
207,1.1495664
208,0.20111208
209,1.0183235
210,-0.33120844
211,0.21491893
212,1.1541102
213,1.1904775
214,0.4034024
215,1.1318326
216,1.1154609
217,1.312872
218,1.5282744
219,1.440274
220,-0.4138799
221,1.18501
222,1.2403648
223,1.0584565
224,1.2421244
225,1.1643907
226,1.2352611
227,1.5713663
228,1.1762048
229,1.3232814
230,1.7059062
231,1.4735986
232,0.004189887
233,0.98558617
234,1.2864388
235,1.4250171
236,1.4070871
237,1.1556199
238,1.4191397
239,1.6427846
240,2.0950208
241,1.3612056
242,0.865151
243,1.4204967
244,1.1913006
245,0.45001143
246,1.3732994
247,1.5658966
248,0.78299767
249,0.28510284
250,1.1614377
251,1.6514351
252,0.82758355
253,0.8592164
254,1.1279745
255,0.5236724
256,0.45321947
257,1.0081698
258,0.42878634
259,1.0182216
260,1.0124298
261,1.0328488
262,1.3916178
263,0.05791458
264,0.21771753
265,0.5733194
266,1.1865759
267,0.8467478
268,0.93408364
269,0.5804644
270,1.3258462
271,1.6657956
272,0.8488659
273,0.73849106
274,0.974033
275,1.510242
276,2.0366228
277,0.37479937
278,1.6125356
279,1.2564175
280,1.3997388
281,1.0229876
282,0.899762
283,1.0467435
284,0.7962008
285,1.337115
286,0.41834965
287,0.66905963
288,0.8257616
289,1.5192382
290,0.038108498
291,1.1713217
292,1.0915043
293,0.08541001
294,-0.46185568
295,2.254256
296,0.6406177
297,0.62771165
298,0.5939728
299,0.520358
300,1.3872286
301,0.67800826
302,0.93730783
303,0.8638396
304,0.75527626
305,1.5462916
306,0.613183
307,0.6298999
308,0.9818623
309,0.7181605
310,1.0910447
311,1.5310398
312,0.24083489
313,1.3485196
314,1.0018874
315,0.90138596
316,0.69312215
317,1.718507
318,1.466351
319,0.6894963
320,0.58049977
321,1.1815675
322,1.4398211
323,0.97157705
324,1.3575534
325,1.431462
326,0.71170163
327,1.1734087
328,1.490176
329,1.317596
330,1.4428346
331,1.5968041
332,1.1252587
333,1.2305648
334,0.71578103
335,2.0847745
336,0.7316697
337,0.1694222
338,2.0149624
339,0.3731497
340,2.3030965
341,1.948825
342,1.2756649
343,0.97986275
344,1.3964627
345,1.3708931
346,0.61261916
347,1.2439412
348,0.2918672
349,0.7284199
350,1.1084123
351,0.44456375
352,0.9412997
353,0.39438412
354,0.8272134
355,1.1150199
356,0.53360504
357,0.5281552
358,1.3125561
359,0.9116902
360,0.4732482
361,-0.3350083
362,0.7957748
