,loss,rmse,mse,mae,val_loss,val_rmse,val_mse,val_mae,_timestamp,_runtime
0,0.6400994658470154,0.7983613014221191,0.6373807787895203,0.6423120498657227,0.3980216681957245,0.6288133859634399,0.3954062759876251,0.5290701985359192,1732607110,206
1,0.40616360306739807,0.6352988481521606,0.4036046266555786,0.5357242226600647,0.36321479082107544,0.6005808711051941,0.36069735884666443,0.5120779275894165,1732607110,206
2,0.37498003244400024,0.6103163957595825,0.37248608469963074,0.5186728835105896,0.34342119097709656,0.5839061737060547,0.3409464359283447,0.5025879740715027,1732607111,207
3,0.361783504486084,0.5994340777397156,0.3593212068080902,0.5127675533294678,0.34335875511169434,0.5838727951049805,0.3409074544906616,0.502436101436615,1732607111,207
4,0.35394200682640076,0.5928739309310913,0.3514994978904724,0.5082229971885681,0.33933210372924805,0.5804287791252136,0.3368975520133972,0.5009486079216003,1732607112,208
5,0.3494442403316498,0.5890811085700989,0.3470165729522705,0.5056490302085876,0.3379543125629425,0.5792526602745056,0.33553361892700195,0.500167965888977,1732607112,208
6,0.3474581837654114,0.5874044299125671,0.34504398703575134,0.5056169033050537,0.33926910161972046,0.5803974270820618,0.33686116337776184,0.5007759928703308,1732607113,209
7,0.34452036023139954,0.5849089026451111,0.34211844205856323,0.5033100843429565,0.3386513292789459,0.5798752307891846,0.33625528216362,0.5005026459693909,1732607114,210
8,0.3428456783294678,0.5834855437278748,0.34045538306236267,0.5029900074005127,0.3382418155670166,0.5795320272445679,0.3358573615550995,0.5002711415290833,1732607114,210
9,0.34231677651405334,0.5830419659614563,0.3399379551410675,0.5027803778648376,0.33825141191482544,0.5795497894287109,0.3358779847621918,0.5002893805503845,1732607115,211
10,0.3410598933696747,0.581972599029541,0.3386920988559723,0.5019588470458984,0.34007278084754944,0.5811284184455872,0.33771026134490967,0.5011158585548401,1732607116,212
11,0.3391985595226288,0.5803802609443665,0.3368412256240845,0.5010473728179932,0.3405553996562958,0.5815528035163879,0.33820363879203796,0.5013037919998169,1732607116,212
12,0.33840692043304443,0.5797072649002075,0.3360605239868164,0.500531792640686,0.337551087141037,0.5789732336997986,0.33520999550819397,0.49999338388442993,1732607117,213
13,0.3382147550582886,0.5795505046844482,0.33587881922721863,0.5006515383720398,0.33785751461982727,0.5792466998100281,0.3355267643928528,0.5001270174980164,1732607117,213
14,0.3375077247619629,0.578949511051178,0.3351825475692749,0.5002501606941223,0.3379278779029846,0.5793166160583496,0.33560773730278015,0.5001626014709473,1732607118,214
15,0.33776262402534485,0.5791785717010498,0.33544784784317017,0.5003820657730103,0.3374803364276886,0.5789393782615662,0.33517077565193176,0.500015139579773,1732607119,215
16,0.33718329668045044,0.5786873698234558,0.3348790407180786,0.5001711845397949,0.3377898931503296,0.579215943813324,0.3354911208152771,0.5001382827758789,1732607119,215
17,0.3370232880115509,0.5785588026046753,0.3347302973270416,0.5002132654190063,0.33815765380859375,0.5795431733131409,0.33587026596069336,0.5002847909927368,1732607120,216
18,0.3364829123020172,0.578101396560669,0.33420124650001526,0.49994951486587524,0.33730942010879517,0.5788204669952393,0.3350331485271454,0.4999890923500061,1732607120,216
19,0.33644139766693115,0.5780749320983887,0.3341706395149231,0.4997062683105469,0.33932363986968994,0.5805675387382507,0.3370586931705475,0.5008246302604675,1732607121,217
20,0.33648282289505005,0.5781207084655762,0.33422353863716125,0.49963515996932983,0.33720704913139343,0.5787517428398132,0.3349536061286926,0.5000095963478088,1732607122,218
21,0.3360264301300049,0.5777364373207092,0.33377939462661743,0.49954482913017273,0.3372097313404083,0.5787650346755981,0.3349689841270447,0.49998512864112854,1732607122,218
22,0.3361201882362366,0.5778281688690186,0.3338853716850281,0.4997842013835907,0.33717870712280273,0.5787490606307983,0.33495044708251953,0.5000101923942566,1732607123,219
23,0.3354905843734741,0.5772943496704102,0.33326879143714905,0.49927279353141785,0.33761313557624817,0.5791357159614563,0.33539819717407227,0.500089704990387,1732607124,220
24,0.33568671345710754,0.5774760246276855,0.33347856998443604,0.49937137961387634,0.3372764587402344,0.5788568258285522,0.3350752294063568,0.4999856948852539,1732607124,220
25,0.335486501455307,0.5773147344589233,0.33329230546951294,0.4991284906864166,0.3371441960334778,0.5787547826766968,0.3349571228027344,0.5000172853469849,1732607125,221
26,0.3358139395713806,0.5776108503341675,0.33363428711891174,0.49950191378593445,0.3373066782951355,0.5789080262184143,0.3351345360279083,0.4999995827674866,1732607126,222
27,0.33516332507133484,0.5770606994628906,0.332999050617218,0.4989985227584839,0.3375805914402008,0.5791580677032471,0.3354240357875824,0.5001040697097778,1732607126,222
28,0.3355187773704529,0.57738196849823,0.3333699107170105,0.4994351863861084,0.3373976945877075,0.5790138244628906,0.33525702357292175,0.5002581477165222,1732607127,223
29,0.33523887395858765,0.5771536231040955,0.33310627937316895,0.49905484914779663,0.3371098041534424,0.5787794589996338,0.3349856734275818,0.5000594258308411,1732607128,224
30,0.3354998230934143,0.5773943066596985,0.3333841562271118,0.49938276410102844,0.33706551790237427,0.5787559747695923,0.3349584937095642,0.5000287294387817,1732607128,224
31,0.33528175950050354,0.5772206783294678,0.3331837058067322,0.49934688210487366,0.3371242880821228,0.5788223147392273,0.3350352644920349,0.49998408555984497,1732607129,225
32,0.33539777994155884,0.5773369073867798,0.3333178758621216,0.4992910623550415,0.33707085251808167,0.5787920951843262,0.33500027656555176,0.4999769926071167,1732607129,225
